,City,Avg.Temp.Jan-Normalized,Avg.Temp.Feb-Normalized,Avg.Temp.March-Normalized,Avg.Temp.April-Normalized,Avg.Temp.May-Normalized,Avg.Temp.June-Normalized,Avg.Temp.July-Normalized,Avg.Temp.Aug-Normalized,Avg.Temp.Sept-Normalized,Avg.Temp.Oct-Normalized,Avg.Temp.Nov-Normalized,Avg.Temp.Dec-Normalized,Avg.Percip.Jan-Normalized,Avg.Percip.Feb-Normalized,Avg.Percip.March-Normalized,Avg.Percip.April-Normalized,Avg.Percip.May-Normalized,Avg.Percip.June-Normalized,Avg.Percip.July-Normalized,Avg.Percip.Aug-Normalized,Avg.Percip.Sept-Normalized,Avg.Percip.Oct-Normalized,Avg.Percip.Nov-Normalized,Avg.Percip.Dec-Normalized,Avg.Humid.Jan-Normalized,Avg.Humid.Feb-Normalized,Avg.Humid.March-Normalized,Avg.Humid.April-Normalized,Avg.Humid.May-Normalized,Avg.Humid.June-Normalized,Avg.Humid.July-Normalized,Avg.Humid.Aug-Normalized,Avg.Humid.Sept-Normalized,Avg.Humid.Oct-Normalized,Avg.Humid.Nov-Normalized,Avg.Humid.Dec-Normalized,Healthcare Index-Normalized,HCI Contributors-Normalized,% Walking-Normalized,% Car-Normalized,% Bike-Normalized,% Public Transit-Normalized,total_hotels-Normalized,avg_rating-Normalized,num_good_hotels-Normalized,avg_price-Normalized,pct_good_hotels-Normalized,total_attractions-Normalized,num_good_attractions-Normalized,pct_good_attractions-Normalized,total_nature_parks-Normalized,total_fun_games-Normalized,total_sights_landmarks-Normalized,total_museums-Normalized,total_nightlife-Normalized,total_spas_wellness-Normalized,total_classes_workshops-Normalized,total_casinos_gambling-Normalized,total_boat_tours_water_sports-Normalized,total_water_amusement_parks-Normalized,total_zoos_aquariums-Normalized,total_good_for_kids-Normalized,total_good_for_adrenaline_seekers-Normalized,total_budget_friendly-Normalized,num_good_restaurants-Normalized,pct_good_restaurants-Normalized,num_michelin-Normalized,num_cheap_eats-Normalized,num_moderately_priced-Normalized,num_fine_dining-Normalized,2019_violent_crime_ct-Normalized,2019_property_crime_ct-Normalized,num_fatal_crashes-Normalized,fatalities_per_100m_miles-Normalized,car_thefts_per_100k_residents-Normalized,best_cuisines-American-Normalized,best_cuisines-Italian-Normalized,best_cuisines-Bar-Normalized,best_cuisines-Steakhouse-Normalized,best_cuisines-Asian-Normalized,best_cuisines-Mexican-Normalized,best_cuisines-Southwestern-Normalized,best_cuisines-Cafe-Normalized,best_cuisines-Pizza-Normalized,best_cuisines-Sushi-Normalized,best_cuisines-Seafood-Normalized,best_cuisines-Japanese-Normalized,best_cuisines-Thai-Normalized,best_cuisines-Deli-Normalized,best_cuisines-Diner-Normalized,best_cuisines-Mediterranean-Normalized,best_cuisines-Puerto Rican-Normalized,best_cuisines-Latin-Normalized,best_cuisines-European-Normalized,best_cuisines-Contemporary-Normalized,best_cuisines-Fast Food-Normalized,best_cuisines-Pub-Normalized,best_cuisines-Korean-Normalized,best_cuisines-Fusion-Normalized,best_cuisines-Indian-Normalized,best_cuisines-Chinese-Normalized,best_cuisines-French-Normalized,best_cuisines-Spanish-Normalized,best_cuisines-Middle Eastern-Normalized,best_cuisines-International-Normalized,best_cuisines-Barbecue-Normalized,best_cuisines-Romana-Normalized,best_cuisines-Caribbean-Normalized,best_cuisines-Peruvian-Normalized,best_cuisines-Cajun & Creole-Normalized,best_cuisines-Brew Pub-Normalized,best_cuisines-Hawaiian-Normalized,best_cuisines-Healthy-Normalized,best_cuisines-Gastropub-Normalized,best_cuisines-Irish-Normalized,best_cuisines-Lebanese-Normalized,best_cuisines-Grill-Normalized,best_cuisines-Wine Bar-Normalized,best_cuisines-Greek-Normalized,best_cuisines-German-Normalized,best_cuisines-Portuguese-Normalized,best_cuisines-Tuscan-Normalized,best_cuisines-Balti-Normalized,best_cuisines-Soups-Normalized,best_cuisines-Brazilian-Normalized,best_cuisines-South American-Normalized,best_cuisines-Quick Bites-Normalized,best_cuisines-Coffee & Tea-Normalized
96,"Providence, RI",0.512406947890819,0.5013927576601671,0.5482388973966309,0.5296610169491525,0.6190476190476191,0.5727923627684967,0.5465686274509803,0.5620253164556963,0.5975609756097561,0.5661080074487895,0.5608391608391609,0.5220680958385876,0.8666666666666667,0.7857142857142857,0.6875,0.75,0.75,0.7272727272727273,0.8461538461538461,0.75,0.8421052631578947,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.6122448979591837,0.5918367346938775,0.7288135593220338,0.7575757575757576,0.8115942028985508,0.8,0.8461538461538461,0.8095238095238095,0.7272727272727273,0.7068965517241379,0.7090909090909091,0.6521739130434783,0.809512893982808,0.1530054644808743,0.1017601760176017,0.8889,0.0,0.0,0.0341968911917098,0.8063063063063064,0.0374331550802139,0.3813329895578187,0.2317210348706411,0.0551747772446881,0.2627450980392157,0.4282560706401766,0.12,0.0544554455445544,0.1595197255574614,0.0700808625336927,0.0564617314930991,0.0290556900726392,0.0689655172413793,0.0,0.0236966824644549,0.1594202898550724,0.1111111111111111,0.0453400503778337,0.0124223602484472,0.0644122383252818,0.0169491525423728,0.3523489932885906,0.0,0.1367088607594936,0.052689756816507,0.02073732718894,0.018427492731494,0.0431186951395257,0.0254596888260254,0.1967213114754098,0.0388495037472149,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Charleston, SC",0.5359801488833748,0.5306406685236769,0.5819295558958653,0.5677966101694916,0.6616541353383459,0.6085918854415276,0.5857843137254903,0.6050632911392406,0.6365853658536588,0.6014897579143388,0.5874125874125874,0.5422446406052963,0.8666666666666667,0.7857142857142857,0.75,0.75,0.8333333333333334,0.7272727272727273,0.8461538461538461,0.75,0.8421052631578947,0.8888888888888888,0.7777777777777778,0.8333333333333334,0.6326530612244898,0.6122448979591837,0.7457627118644068,0.7727272727272727,0.8115942028985508,0.8285714285714286,0.8615384615384616,0.8095238095238095,0.7424242424242424,0.7241379310344828,0.7090909090909091,0.6739130434782609,0.7734097421203439,0.0546448087431694,0.0,1.0,0.0,0.0,0.1409326424870466,0.9594594594594597,0.2406417112299465,0.6003824502599803,0.3689538807649043,0.139307745030843,0.1215686274509803,0.0816777041942605,0.24,0.0891089108910891,0.1475128644939965,0.1886792452830188,0.0815558343789209,0.0484261501210653,0.0862068965517241,0.0,0.1374407582938388,0.0144927536231884,0.2222222222222222,0.2544080604534005,0.1801242236024844,0.2640901771336554,0.0400860909335485,0.7617449664429531,0.0,0.1797468354430379,0.0884303610906411,0.0368663594470046,0.0165031688594197,0.0382385693698414,0.0565770862800565,1.0,0.0550334211059347,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,"Columbia, SC",0.7059553349875931,0.7214484679665738,0.7672281776416539,0.7754237288135595,0.869674185463659,0.7517899761336517,0.7009803921568627,0.759493670886076,0.8024390243902441,0.7839851024208567,0.7524475524475525,0.699873896595208,0.8666666666666667,0.7142857142857143,0.625,0.6666666666666666,0.75,0.8181818181818182,0.7692307692307693,0.8125,0.8947368421052632,0.9444444444444444,0.7777777777777778,0.7777777777777778,0.6938775510204082,0.7142857142857143,0.7966101694915254,0.8181818181818182,0.8115942028985508,0.8571428571428571,0.8615384615384616,0.7777777777777778,0.7575757575757576,0.7241379310344828,0.7090909090909091,0.6521739130434783,0.7635530085959886,0.0437158469945355,0.0,1.0,0.0,0.0,0.1212435233160621,0.6126126126126126,0.160427807486631,0.227386016930944,0.2857142857142857,0.0328992460589444,0.2823529411764706,0.739514348785872,0.1266666666666666,0.0915841584158415,0.0651801029159519,0.0512129380053908,0.0326223337515683,0.0181598062953995,0.1206896551724138,0.0,0.0142180094786729,0.0144927536231884,0.2222222222222222,0.070528967254408,0.0372670807453416,0.0708534621578099,0.0158730158730158,0.2751677852348993,0.0,0.2278481012658227,0.0766396462785556,0.0080645161290322,0.0214813110502206,0.0561951395257434,0.0721357850070721,1.0,0.0732428600364593,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,"Sioux Falls, SD",0.696029776674938,0.7158774373259053,0.768759571209801,0.7902542372881355,0.8721804511278194,0.7708830548926016,0.7328431372549021,0.8050632911392405,0.8219512195121952,0.7895716945996276,0.7454545454545454,0.6847414880201765,0.7333333333333333,0.6428571428571429,0.625,0.6666666666666666,0.8333333333333334,0.6363636363636364,0.6923076923076923,0.6875,0.8421052631578947,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5102040816326531,0.5306122448979592,0.6610169491525424,0.696969696969697,0.7681159420289855,0.7428571428571429,0.6923076923076923,0.5873015873015873,0.6212121212121212,0.6206896551724138,0.6,0.4565217391304347,0.645272206303725,0.0327868852459016,0.0,1.0,0.0,0.0,0.0652849740932642,0.8063063063063064,0.1818181818181818,0.2285032873533582,0.5973003374578177,0.0227895819054146,0.0,0.0,0.1,0.0891089108910891,0.0171526586620926,0.0350404312668463,0.0326223337515683,0.0133171912832929,0.0862068965517241,0.0246913580246913,0.0142180094786729,0.0434782608695652,0.2222222222222222,0.0478589420654911,0.0186335403726708,0.0289855072463768,0.0091471616895345,0.3221476510067114,0.0,0.0886075949367088,0.0423728813559322,0.0057603686635944,0.0185111589868016,0.0448873313245119,0.3451202263083451,0.4262295081967213,0.0132469110796029,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,"Rapid City, SD",0.6240694789081886,0.6295264623955431,0.6921898928024504,0.7118644067796611,0.8070175438596491,0.7470167064439142,0.7745098039215685,0.8253164556962027,0.8024390243902441,0.7299813780260708,0.6853146853146853,0.6128625472887768,0.7333333333333333,0.7142857142857143,0.625,0.75,0.9166666666666666,0.7272727272727273,0.6153846153846154,0.6875,0.7894736842105263,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.5306122448979592,0.5714285714285714,0.6610169491525424,0.6818181818181818,0.7536231884057971,0.7428571428571429,0.6,0.492063492063492,0.5454545454545454,0.5689655172413793,0.6,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.099481865284974,0.8423423423423425,0.160427807486631,0.20716771947918,0.3475815523059617,0.0251884852638793,0.2980392156862745,0.9867549668874174,0.0733333333333333,0.0519801980198019,0.0257289879931389,0.0296495956873315,0.0288582183186951,0.0145278450363196,0.0862068965517241,0.0,0.0189573459715639,0.0579710144927536,0.1111111111111111,0.08816120906801,0.0372670807453416,0.0595813204508856,0.0104923325262308,0.7315436241610739,0.0,0.0582278481012658,0.0232129697862932,0.0034562211981566,0.0110439457006003,0.0187016900301323,0.3168316831683168,0.4262295081967213,0.0074539193842414,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,"Pierre, SD",0.6736972704714641,0.6852367688022284,0.7411944869831548,0.7584745762711863,0.844611528822055,0.7541766109785204,0.7377450980392156,0.807594936708861,0.8121951219512195,0.7672253258845437,0.7230769230769231,0.6620428751576293,0.7333333333333333,0.6428571428571429,0.625,0.6666666666666666,0.8333333333333334,0.7272727272727273,0.6153846153846154,0.6875,0.7894736842105263,0.8888888888888888,0.7222222222222222,0.6666666666666666,0.5510204081632653,0.5714285714285714,0.6949152542372882,0.696969696969697,0.7681159420289855,0.7428571428571429,0.676923076923077,0.5555555555555556,0.6060606060606061,0.603448275862069,0.6181818181818182,0.4782608695652174,0.7425787965616046,0.1912568306010929,0.0915841584158415,0.9,0.0834999999999999,0.0694039182992913,0.0259067357512953,0.900900900900901,0.0374331550802139,0.2148596966181083,0.3025871766029246,0.0,0.0352941176470588,0.8631346578366447,0.02,0.0,0.0051457975986277,0.0053908355795148,0.0037641154328732,0.0012106537530266,0.0,0.0,0.0094786729857819,0.0,0.0,0.0050377833753148,0.0,0.0048309178743961,0.0,0.4664429530201342,0.0,0.0050632911392405,0.001105379513633,0.0,0.0011085778828254,0.001735883663042,0.3041018387553041,0.4262295081967213,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"Nashville, TN",0.358560794044665,0.3356545961002786,0.3843797856049004,0.2796610169491526,0.363408521303258,0.4367541766109786,0.5955882352941176,0.5468354430379749,0.4439024390243903,0.39292364990689,0.3958041958041958,0.3303909205548549,0.4666666666666667,0.4285714285714285,0.3125,0.25,0.3333333333333333,0.3636363636363636,0.5384615384615384,0.5625,0.631578947368421,0.6666666666666666,0.5,0.4444444444444444,0.7142857142857143,0.7142857142857143,0.6271186440677966,0.5909090909090909,0.5362318840579711,0.3714285714285714,0.2307692307692307,0.2222222222222222,0.3484848484848485,0.5344827586206896,0.6545454545454545,0.6956521739130435,0.4948997134670487,0.0601092896174863,0.0,0.9333,0.0,0.0,0.3170984455958549,0.8018018018018018,0.4491978609625668,0.4412788449142709,0.3082114735658042,0.1636394790952707,0.1215686274509803,0.0706401766004415,0.1866666666666666,0.1831683168316831,0.1629502572898799,0.1320754716981132,0.1907151819322459,0.0786924939467312,0.293103448275862,0.0,0.0189573459715639,0.0434782608695652,0.1111111111111111,0.181360201511335,0.1925465838509316,0.286634460547504,0.0599946193166532,0.4026845637583892,0.0,0.5240506329113924,0.1879145173176123,0.0599078341013824,0.1553054864146918,0.2265491942879601,0.2475247524752475,0.7049180327868854,0.0958071703463641,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Memphis, TN",0.3411910669975186,0.3175487465181059,0.3598774885145483,0.2521186440677967,0.3659147869674185,0.4653937947494035,0.6004901960784315,0.5468354430379749,0.4634146341463415,0.4059590316573557,0.3986013986013986,0.3127364438839848,0.4666666666666667,0.4285714285714285,0.3125,0.25,0.4166666666666667,0.4545454545454545,0.5384615384615384,0.5625,0.631578947368421,0.6666666666666666,0.5,0.4444444444444444,0.6938775510204082,0.6938775510204082,0.6440677966101694,0.5909090909090909,0.4782608695652174,0.3,0.2,0.238095238095238,0.3333333333333333,0.4827586206896552,0.6,0.6739130434782609,0.8082521489971346,0.0983606557377049,0.0,0.9583,0.0,0.0,0.1212435233160621,0.7207207207207208,0.1764705882352941,0.2555111512182544,0.3149606299212598,0.0574023303632625,0.1215686274509803,0.1920529801324503,0.1533333333333333,0.1138613861386138,0.0771869639794168,0.0997304582210242,0.0715181932245922,0.0278450363196125,0.1551724137931034,0.0,0.0189573459715639,0.0144927536231884,0.1111111111111111,0.1032745591939546,0.062111801242236,0.1368760064412238,0.0282485875706214,0.2919463087248322,0.0,0.2379746835443038,0.1105379513633014,0.0288018433179723,0.2592189755067037,0.3254290580374689,0.2277227722772277,0.7049180327868854,0.1149483491999189,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,"Knoxville, TN",0.2878411910669975,0.2311977715877437,0.2633996937212863,0.2033898305084746,0.343358395989975,0.3389021479713603,0.3995098039215686,0.4025316455696204,0.4073170731707318,0.3891992551210428,0.4251748251748251,0.3530895334174023,0.4666666666666667,0.3571428571428571,0.25,0.1666666666666666,0.25,0.0909090909090909,0.3076923076923077,0.375,0.5263157894736842,0.5,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.6530612244897959,0.7457627118644068,0.7727272727272727,0.8115942028985508,0.8857142857142857,0.8461538461538461,0.8253968253968254,0.8181818181818182,0.8620689655172413,0.8363636363636363,0.717391304347826,0.866704871060172,0.0546448087431694,0.1718921892189218,0.9375,0.0,0.0,0.1160621761658031,0.7162162162162162,0.2406417112299465,0.2437153538739203,0.4476940382452193,0.0587731322823852,0.3803921568627451,0.5849889624724062,0.6,0.2202970297029703,0.0703259005145797,0.0377358490566037,0.0451693851944793,0.0205811138014527,0.2068965517241379,0.0,0.0331753554502369,0.0289855072463768,0.1111111111111111,0.0831234256926952,0.0372670807453416,0.072463768115942,0.0271724509012644,0.3859060402684564,0.0,0.2962025316455696,0.0946941783345615,0.01036866359447,0.0257901231985609,0.0659390148041399,0.1824611032531824,0.7049180327868854,0.043184119910877,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"Chattanooga, TN",0.554590570719603,0.520891364902507,0.5390505359877489,0.5233050847457628,0.6190476190476191,0.5894988066825775,0.6004901960784315,0.6075949367088608,0.6536585365853658,0.6461824953445066,0.6321678321678322,0.5876418663303908,0.4,0.2857142857142857,0.1875,0.1666666666666666,0.25,0.1818181818181818,0.2307692307692307,0.3125,0.4736842105263157,0.5555555555555556,0.3888888888888889,0.3888888888888889,0.6530612244897959,0.6530612244897959,0.7966101694915254,0.803030303030303,0.8695652173913043,0.9142857142857144,0.9230769230769232,0.9047619047619048,0.8636363636363636,0.7931034482758621,0.7454545454545455,0.6521739130434783,0.7959885386819484,1.0,0.0404290429042904,0.9069,0.0245,0.102125885785744,0.1326424870466321,0.7522522522522523,0.2192513368983957,0.2430063168750805,0.3577052868391451,0.0529472241261137,0.1137254901960784,0.1920529801324503,0.1933333333333333,0.1064356435643564,0.0686106346483705,0.0754716981132075,0.027603513174404,0.0205811138014527,0.3103448275862069,0.0,0.0853080568720379,0.0144927536231884,0.2222222222222222,0.1435768261964735,0.0993788819875776,0.1046698872785829,0.0223298358891579,0.4798657718120805,0.0,0.0278481012658227,0.0305821665438467,0.0092165898617511,0.0405363006965215,0.0815210271190881,0.0551626591230551,0.7049180327868854,0.0345553980149888,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"Houston, TX",0.5148883374689827,0.4888579387186629,0.5313935681470139,0.5338983050847458,0.6365914786967419,0.5990453460620525,0.6029411764705881,0.5949367088607594,0.6073170731707318,0.5810055865921787,0.5762237762237763,0.5283732660781841,0.4,0.3571428571428571,0.1875,0.1666666666666666,0.25,0.1818181818181818,0.2307692307692307,0.3125,0.4736842105263157,0.5555555555555556,0.3888888888888889,0.3888888888888889,0.5102040816326531,0.5102040816326531,0.6610169491525424,0.696969696969697,0.7681159420289855,0.8,0.8,0.8095238095238095,0.7878787878787878,0.7413793103448276,0.6909090909090909,0.5869565217391305,0.7758166189111747,0.3005464480874317,0.0858085808580858,0.8906000000000001,0.0,0.0325135473113797,0.8269430051813471,0.6981981981981982,1.0,0.2199733573976193,0.2632170978627671,0.2083618917066484,0.2352941176470588,0.1059602649006622,0.36,0.4059405940594059,0.1903945111492281,0.2452830188679245,0.2848180677540778,0.1537530266343825,0.9827586206896552,0.0246913580246913,0.0473933649289099,0.0144927536231884,0.3333333333333333,0.1536523929471032,0.1428571428571428,0.1497584541062802,0.0761366693570083,0.1375838926174496,0.0,0.4531645569620253,0.3080324244657332,0.1071428571428571,0.5311343052563325,0.8342149220489977,0.4625176803394625,0.6065573770491803,0.5404091553575046,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"San Antonio, TX",0.5409429280397023,0.4930362116991643,0.4823889739663094,0.3305084745762712,0.3358395989974936,0.2458233890214798,0.2990196078431373,0.3265822784810128,0.3463414634146342,0.4227188081936684,0.5034965034965035,0.5031525851197982,0.1333333333333333,0.1428571428571428,0.125,0.0833333333333333,0.25,0.2727272727272727,0.4615384615384615,0.5,0.5789473684210527,0.4444444444444444,0.1111111111111111,0.1666666666666666,0.9387755102040816,0.9591836734693876,0.9322033898305084,0.8636363636363636,0.8405797101449275,0.8285714285714286,0.7384615384615385,0.7142857142857143,0.8181818181818182,0.9655172413793104,0.9636363636363636,0.8913043478260869,0.7586246418338108,0.4590163934426229,0.08003300330033,0.8835,0.0,0.0606502709462276,0.5150259067357513,0.6621621621621623,0.6684491978609626,0.2181040780370418,0.2823397075365579,0.1401644962302947,0.1176470588235294,0.0794701986754966,0.38,0.344059405940594,0.1595197255574614,0.1428571428571428,0.164366373902133,0.0847457627118644,0.5172413793103449,0.0123456790123456,0.0284360189573459,0.0869565217391304,0.5555555555555556,0.2292191435768261,0.124223602484472,0.1884057971014492,0.0594565509819747,0.2013422818791946,0.0,0.640506329113924,0.2254974207811348,0.0518433179723502,0.2307933652659541,0.5506599633171754,0.85997171145686,0.6065573770491803,0.1765444601985011,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"Dallas, TX",0.3995037220843673,0.3649025069637883,0.4027565084226646,0.2966101694915254,0.380952380952381,0.3460620525059668,0.4975490196078431,0.4911392405063292,0.3951219512195122,0.3649906890130353,0.3944055944055945,0.3656998738965952,0.4666666666666667,0.3571428571428571,0.3125,0.25,0.4166666666666667,0.3636363636363636,0.5384615384615384,0.5625,0.6842105263157895,0.6666666666666666,0.4444444444444444,0.3888888888888889,0.9183673469387756,0.8775510204081632,0.7796610169491526,0.6363636363636364,0.5217391304347826,0.4857142857142857,0.2615384615384615,0.238095238095238,0.3939393939393939,0.6379310344827587,0.8545454545454545,0.8478260869565217,0.7763896848137535,0.4808743169398907,0.0896589658965896,0.8913,0.0814999999999999,0.0566902876198416,0.3264248704663212,0.6396396396396397,0.4171122994652406,0.3634996347385157,0.2778402699662542,0.1305688827964359,0.1176470588235294,0.0838852097130242,0.3133333333333333,0.1831683168316831,0.1423670668953688,0.1509433962264151,0.1731493099121706,0.1089588377723971,0.4827586206896552,0.0,0.0236966824644549,0.0289855072463768,0.5555555555555556,0.1335012594458438,0.0683229813664596,0.1288244766505636,0.0608017218186709,0.2315436241610738,0.0,0.210126582278481,0.1691230655858511,0.0725806451612903,0.2492836076889288,0.3874623345997642,0.2432814710042432,0.6065573770491803,0.5134899736682196,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"Austin, TX",0.4640198511166253,0.4387186629526463,0.4931087289433385,0.4915254237288136,0.5714285714285713,0.5202863961813844,0.5073529411764707,0.5113924050632912,0.5487804878048781,0.5307262569832402,0.5356643356643356,0.4867591424968474,0.3333333333333333,0.2857142857142857,0.1875,0.0833333333333333,0.0833333333333333,0.0,0.1538461538461538,0.3125,0.4736842105263157,0.5555555555555556,0.3888888888888889,0.3333333333333333,0.5510204081632653,0.5510204081632653,0.6610169491525424,0.7121212121212122,0.8405797101449275,0.8714285714285714,0.8923076923076924,0.873015873015873,0.7727272727272727,0.7241379310344828,0.6727272727272727,0.5652173913043478,0.7893409742120344,0.2841530054644808,0.0704070407040704,0.7948999999999999,0.064,0.2138390996248436,0.3968911917098445,0.8288288288288289,0.7165775401069518,0.4544067723776374,0.3925759280089988,0.2117888965044551,0.1215686274509803,0.0551876379690949,0.5533333333333333,0.344059405940594,0.1852487135506003,0.1778975741239892,0.2973651191969887,0.1392251815980629,1.0,0.0123456790123456,0.1374407582938388,0.0434782608695652,0.3333333333333333,0.2292191435768261,0.217391304347826,0.2334943639291465,0.0599946193166532,0.2416107382550335,0.0,0.1443037974683544,0.110906411201179,0.0472350230414746,0.0847539166265765,0.2994808725271846,0.0452616690240452,0.6065573770491803,0.0991290257241239,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
