,City,Avg.Temp.Jan-Normalized,Avg.Temp.Feb-Normalized,Avg.Temp.March-Normalized,Avg.Temp.April-Normalized,Avg.Temp.May-Normalized,Avg.Temp.June-Normalized,Avg.Temp.July-Normalized,Avg.Temp.Aug-Normalized,Avg.Temp.Sept-Normalized,Avg.Temp.Oct-Normalized,Avg.Temp.Nov-Normalized,Avg.Temp.Dec-Normalized,Avg.Percip.Jan-Normalized,Avg.Percip.Feb-Normalized,Avg.Percip.March-Normalized,Avg.Percip.April-Normalized,Avg.Percip.May-Normalized,Avg.Percip.June-Normalized,Avg.Percip.July-Normalized,Avg.Percip.Aug-Normalized,Avg.Percip.Sept-Normalized,Avg.Percip.Oct-Normalized,Avg.Percip.Nov-Normalized,Avg.Percip.Dec-Normalized,Avg.Humid.Jan-Normalized,Avg.Humid.Feb-Normalized,Avg.Humid.March-Normalized,Avg.Humid.April-Normalized,Avg.Humid.May-Normalized,Avg.Humid.June-Normalized,Avg.Humid.July-Normalized,Avg.Humid.Aug-Normalized,Avg.Humid.Sept-Normalized,Avg.Humid.Oct-Normalized,Avg.Humid.Nov-Normalized,Avg.Humid.Dec-Normalized,Healthcare Index-Normalized,HCI Contributors-Normalized,% Walking-Normalized,% Car-Normalized,% Bike-Normalized,% Public Transit-Normalized,total_hotels-Normalized,avg_rating-Normalized,num_good_hotels-Normalized,avg_price-Normalized,pct_good_hotels-Normalized,total_attractions-Normalized,num_good_attractions-Normalized,pct_good_attractions-Normalized,total_nature_parks-Normalized,total_fun_games-Normalized,total_sights_landmarks-Normalized,total_museums-Normalized,total_nightlife-Normalized,total_spas_wellness-Normalized,total_classes_workshops-Normalized,total_casinos_gambling-Normalized,total_boat_tours_water_sports-Normalized,total_water_amusement_parks-Normalized,total_zoos_aquariums-Normalized,total_good_for_kids-Normalized,total_good_for_adrenaline_seekers-Normalized,total_budget_friendly-Normalized,num_good_restaurants-Normalized,pct_good_restaurants-Normalized,num_michelin-Normalized,num_cheap_eats-Normalized,num_moderately_priced-Normalized,num_fine_dining-Normalized,2019_violent_crime_ct-Normalized,2019_property_crime_ct-Normalized,num_fatal_crashes-Normalized,fatalities_per_100m_miles-Normalized,car_thefts_per_100k_residents-Normalized,best_cuisines-American-Normalized,best_cuisines-Italian-Normalized,best_cuisines-Bar-Normalized,best_cuisines-Steakhouse-Normalized,best_cuisines-Asian-Normalized,best_cuisines-Mexican-Normalized,best_cuisines-Southwestern-Normalized,best_cuisines-Cafe-Normalized,best_cuisines-Pizza-Normalized,best_cuisines-Sushi-Normalized,best_cuisines-Seafood-Normalized,best_cuisines-Japanese-Normalized,best_cuisines-Thai-Normalized,best_cuisines-Deli-Normalized,best_cuisines-Diner-Normalized,best_cuisines-Mediterranean-Normalized,best_cuisines-Puerto Rican-Normalized,best_cuisines-Latin-Normalized,best_cuisines-European-Normalized,best_cuisines-Contemporary-Normalized,best_cuisines-Fast Food-Normalized,best_cuisines-Pub-Normalized,best_cuisines-Korean-Normalized,best_cuisines-Fusion-Normalized,best_cuisines-Indian-Normalized,best_cuisines-Chinese-Normalized,best_cuisines-French-Normalized,best_cuisines-Spanish-Normalized,best_cuisines-Middle Eastern-Normalized,best_cuisines-International-Normalized,best_cuisines-Barbecue-Normalized,best_cuisines-Romana-Normalized,best_cuisines-Caribbean-Normalized,best_cuisines-Peruvian-Normalized,best_cuisines-Cajun & Creole-Normalized,best_cuisines-Brew Pub-Normalized,best_cuisines-Hawaiian-Normalized,best_cuisines-Healthy-Normalized,best_cuisines-Gastropub-Normalized,best_cuisines-Irish-Normalized,best_cuisines-Lebanese-Normalized,best_cuisines-Grill-Normalized,best_cuisines-Wine Bar-Normalized,best_cuisines-Greek-Normalized,best_cuisines-German-Normalized,best_cuisines-Portuguese-Normalized,best_cuisines-Tuscan-Normalized,best_cuisines-Balti-Normalized,best_cuisines-Soups-Normalized,best_cuisines-Brazilian-Normalized,best_cuisines-South American-Normalized,best_cuisines-Quick Bites-Normalized,best_cuisines-Coffee & Tea-Normalized
44,"New Orleans, LA",0.719602978,0.732590529,0.770290965,0.775423729,0.862155388,0.739856802,0.68627451,0.716455696,0.797560976,0.789571695,0.759440559,0.721311475,0.866666667,0.785714286,0.6875,0.75,0.75,0.909090909,0.923076923,0.9375,0.894736842,0.888888889,0.722222222,0.722222222,0.755102041,0.734693878,0.847457627,0.848484848,0.84057971,0.914285714,0.953846154,0.936507937,0.878787879,0.775862069,0.763636364,0.695652174,0.798510029,0.06010929,0,0.9167,0.4165,0,0.096373057,0.828828829,0.219251337,0.255360749,0.490438695,0.045236463,0.121568627,0.238410596,0.066666667,0.071782178,0.056603774,0.040431267,0.056461731,0.044794189,0.189655172,0.024691358,0.004739336,0,0,0.080604534,0.031055901,0.080515298,0.019639494,0.369127517,0,0.088607595,0.055268976,0.013824885,0.020205401,0.078909013,0.27864215,0.795081967,0.021024914,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Baton Rouge, LA",0.681141439,0.697771588,0.741194487,0.747881356,0.844611529,0.727923628,0.674019608,0.708860759,0.773170732,0.757914339,0.721678322,0.679697352,0.866666667,0.785714286,0.6875,0.75,0.833333333,0.818181818,0.923076923,0.875,0.842105263,0.888888889,0.722222222,0.777777778,0.734693878,0.714285714,0.813559322,0.803030303,0.797101449,0.871428571,0.923076923,0.873015873,0.803030303,0.706896552,0.727272727,0.695652174,0.725501433,0.169398907,0.478272827,0.6957,0.2175,0.090662776,0.434196891,0.936936937,0.721925134,0.384727773,0.361079865,0.258224812,0.235294118,0.086092715,0.226666667,0.133663366,0.36535163,0.380053908,0.342534504,0.075060533,0.086206897,0.024691358,0.213270142,0.028985507,0.222222222,0.22418136,0.211180124,0.507246377,0.088243207,0.771812081,0,0.559493671,0.179439941,0.069124424,0.094208203,0.169559806,0.237623762,0.745901639,0.091776382,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Portland, ME",0.347394541,0.293871866,0.309341501,0.226694915,0.293233083,0.298329356,0.37254902,0.37721519,0.4,0.418994413,0.461538462,0.401008827,0.866666667,0.714285714,0.6875,0.75,0.833333333,0.818181818,0.769230769,0.75,0.842105263,1,0.777777778,0.833333333,0.653061224,0.632653061,0.728813559,0.757575758,0.855072464,0.914285714,0.892307692,0.873015873,0.863636364,0.810344828,0.763636364,0.630434783,0.771461318,0.087431694,0,0.8947,0.263,0,0.102590674,0.653153153,0.14973262,0.22667698,0.31496063,0.023646333,0.117647059,0.410596026,0.113333333,0.056930693,0.027444254,0.037735849,0.025094103,0.035108959,0.068965517,0.049382716,0,0.014492754,0.222222222,0.057934509,0.01863354,0.038647343,0.014258811,0.22147651,0,0.174683544,0.071849668,0.013824885,0.042962622,0.094179877,0.01980198,0.745901639,0.037310107,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,"Baltimore, MD",0.452853598,0.41086351,0.45482389,0.444915254,0.553884712,0.539379475,0.566176471,0.55443038,0.558536585,0.52886406,0.534265734,0.477931904,0.8,0.714285714,0.6875,0.666666667,0.833333333,0.727272727,0.769230769,0.75,0.894736842,0.944444444,0.722222222,0.777777778,0.530612245,0.530612245,0.677966102,0.712121212,0.782608696,0.814285714,0.769230769,0.777777778,0.772727273,0.75862069,0.709090909,0.586956522,0.642063037,0.06557377,0,0.9,0,0,0.060103627,0.945945946,0.101604278,0.535752654,0.362204724,0.068026045,0.211764706,0.284768212,0.18,0.047029703,0.090909091,0.086253369,0.040150565,0.032687651,0.120689655,0,0.071090047,0,0,0.095717884,0.037267081,0.111111111,0.020715631,0.805369128,0,0.129113924,0.049005158,0.010368664,0.003116568,0.012642473,0.903818953,0.450819672,0.002997772,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Frederick, MD",0.439205955,0.401114206,0.447166922,0.438559322,0.551378446,0.534606205,0.558823529,0.546835443,0.543902439,0.510242086,0.517482517,0.461538462,0.8,0.642857143,0.625,0.666666667,0.75,0.727272727,0.769230769,0.6875,0.894736842,0.888888889,0.722222222,0.722222222,0.530612245,0.510204082,0.661016949,0.696969697,0.753623188,0.785714286,0.723076923,0.73015873,0.727272727,0.74137931,0.709090909,0.586956522,0.649512894,0.027322404,0,0,0,0,0.008290155,0.873873874,0.037433155,0.351897211,0.875140607,0.002056203,0,0,0.013333333,0.002475248,0.013722127,0.008086253,0,0.003631961,0,0,0,0,0,0.007556675,0,0.003220612,0.002959376,0.516778523,0,0.037974684,0.007737657,0,0.000752996,0.003447203,0.021216407,0.450819672,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Boston, MA",0.373449132,0.328690808,0.349157734,0.300847458,0.393483709,0.396181384,0.468137255,0.455696203,0.46097561,0.454376164,0.482517483,0.419924338,0.8,0.714285714,0.6875,0.75,0.75,0.727272727,0.692307692,0.75,0.842105263,0.944444444,0.722222222,0.777777778,0.591836735,0.551020408,0.694915254,0.712121212,0.811594203,0.857142857,0.8,0.793650794,0.818181818,0.793103448,0.763636364,0.630434783,0.852492837,0.18579235,0.393014301,0.5429,0.143,0.53584827,0.113989637,0.828828829,0.112299465,0.433608354,0.212598425,0.100411241,0.121568627,0.112582781,0.213333333,0.116336634,0.197255575,0.188679245,0.145545797,0.041162228,0.310344828,0.037037037,0.075829384,0.028985507,0.333333333,0.125944584,0.031055901,0.112721417,0.031207963,0.218120805,0,0.24556962,0.13743552,0.032258065,0.330628124,0.375204703,0.005657709,0.295081967,0.151569779,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"Worcester, MA",0.35235732,0.305013928,0.327718224,0.281779661,0.380952381,0.381861575,0.446078431,0.425316456,0.429268293,0.420856611,0.458741259,0.398486759,0.8,0.714285714,0.6875,0.666666667,0.75,0.818181818,0.769230769,0.8125,0.842105263,0.944444444,0.722222222,0.777777778,0.612244898,0.571428571,0.677966102,0.681818182,0.768115942,0.814285714,0.753846154,0.777777778,0.803030303,0.810344828,0.763636364,0.630434783,0.99965616,0.027322404,0.305555556,0.8889,0,0,0.046632124,1,0.07486631,0.46908169,0.341957255,0.02861549,0.305882353,0.907284768,0.1,0.01980198,0.039451115,0.037735849,0.016311167,0.018159806,0.086206897,0,0.151658768,0,0,0.070528967,0.00621118,0.053140097,0.014527845,0.775167785,0,0.060759494,0.033529845,0.012672811,0.005019975,0.006165662,0.002828854,0.295081967,,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Detroit, MI",0.347394541,0.291086351,0.341500766,0.313559322,0.461152882,0.470167064,0.490196078,0.46835443,0.475609756,0.446927374,0.458741259,0.387137453,0.733333333,0.642857143,0.5625,0.666666667,0.75,0.727272727,0.769230769,0.75,0.789473684,0.833333333,0.666666667,0.666666667,0.693877551,0.673469388,0.728813559,0.727272727,0.768115942,0.785714286,0.738461538,0.777777778,0.757575758,0.75862069,0.781818182,0.673913043,0.896160458,0.027322404,0,0,0,0,0.031088083,0.86036036,0.07486631,0.251128013,0.508436445,0.016963674,0.17254902,0.796909492,0.046666667,0.03960396,0.02915952,0.021563342,0.010037641,0.00968523,0.086206897,0,0,0,0,0.032745592,0.02484472,0.037037037,0.00968523,0.402684564,0,0.096202532,0.033898305,0.003456221,0.010081784,0.01944681,0.080622348,0.295081967,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"Grand Rapids, MI",0.334987593,0.268802228,0.329249617,0.296610169,0.431077694,0.436754177,0.455882353,0.432911392,0.446341463,0.424581006,0.444755245,0.378310214,0.733333333,0.642857143,0.5625,0.75,0.833333333,0.727272727,0.769230769,0.75,0.842105263,0.888888889,0.722222222,0.666666667,0.775510204,0.734693878,0.694915254,0.681818182,0.724637681,0.785714286,0.769230769,0.777777778,0.742424242,0.775862069,0.781818182,0.739130435,0.837020057,0.50273224,0.272277228,0.6337,0.198,0.350771155,0.246632124,0.81981982,0.240641711,0.815156203,0.211473566,0.197738177,0.121568627,0.057395143,0.466666667,0.217821782,0.373927959,0.185983827,0.168130489,0.059322034,0.620689655,0.012345679,0.146919431,0,0.222222222,0.289672544,0.105590062,0.301127214,0.085014797,0.493288591,0,0.567088608,0.219970523,0.082949309,0.088958146,0.1079605,0.015558699,0,0.082074134,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"Minneapolis, MN",0.234491315,0.192200557,0.295558959,0.273305085,0.418546366,0.446300716,0.495098039,0.448101266,0.431707317,0.378026071,0.379020979,0.266078184,0.666666667,0.571428571,0.5625,0.666666667,0.833333333,0.818181818,0.769230769,0.75,0.842105263,0.833333333,0.666666667,0.611111111,0.734693878,0.734693878,0.711864407,0.666666667,0.68115942,0.742857143,0.707692308,0.714285714,0.681818182,0.689655172,0.727272727,0.673913043,0.691117479,0.049180328,0,1,0,0,0.010362694,0.941441441,0.037433155,0.38644665,0.715410574,0.013365319,0.109803922,0.611479029,0.04,0.024752475,0.02058319,0.02425876,0.017565872,0.013317191,0.068965517,0,0,0,0.111111111,0.020151134,0.01863354,0.020933977,0.005649718,0.187919463,0,0.136708861,0.034635225,0.003456221,0.024179548,0.029370824,0.213578501,0,0.012416447,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Saint Paul, MN",0.234491315,0.192200557,0.292496172,0.269067797,0.413533835,0.439140811,0.487745098,0.440506329,0.426829268,0.374301676,0.379020979,0.266078184,0.666666667,0.571428571,0.5625,0.666666667,0.833333333,0.818181818,0.769230769,0.75,0.842105263,0.833333333,0.666666667,0.611111111,0.734693878,0.734693878,0.728813559,0.666666667,0.695652174,0.757142857,0.723076923,0.73015873,0.696969697,0.706896552,0.745454545,0.695652174,0.72286533,0.174863388,0.074257426,0.9189,0,0.112755315,0.078756477,0.675675676,0.064171123,0.557969146,0.175478065,0.061857437,0.117647059,0.17218543,0.166666667,0.079207921,0.140651801,0.075471698,0.076537014,0.012106538,0.103448276,0.037037037,0.061611374,0,0.222222222,0.085642317,0.043478261,0.106280193,0.007263923,0.087248322,0,0.005063291,0.002210759,0.008064516,0.272375494,0.232870431,0.176803395,0.368852459,0.240692728,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Jackson, MS",0.620347395,0.628133705,0.679938744,0.684322034,0.786967419,0.708830549,0.674019608,0.706329114,0.751219512,0.703910615,0.664335664,0.619167718,0.866666667,0.785714286,0.6875,0.75,0.833333333,0.727272727,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.777777778,0.693877551,0.693877551,0.796610169,0.787878788,0.768115942,0.785714286,0.815384615,0.746031746,0.681818182,0.637931034,0.709090909,0.673913043,1,0.120218579,0,0.9091,0,0.09483118,0.043523316,0.887387387,0.090909091,0.307850973,0.44431946,0.031871145,0.258823529,0.697571744,0.086666667,0.096534653,0.024013722,0.013477089,0.04140527,0.021791768,0.224137931,0,0.018957346,0,0.111111111,0.052896725,0.043478261,0.033816425,0.014527845,0.281879195,0,0.172151899,0.078850405,0.00921659,0.026815035,0.030279707,0.282885431,0.368852459,0.02163257,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Gulfport, MS",0.693548387,0.704735376,0.745788668,0.747881356,0.834586466,0.720763723,0.674019608,0.698734177,0.77804878,0.769087523,0.737062937,0.698612863,0.933333333,0.785714286,0.75,0.75,0.75,0.909090909,0.923076923,0.9375,0.947368421,0.888888889,0.777777778,0.777777778,0.734693878,0.734693878,0.847457627,0.848484848,0.855072464,0.928571429,0.969230769,0.952380952,0.863636364,0.75862069,0.745454545,0.695652174,0.823954155,0.355191257,0.152915292,0.7667,0.222,0.208420175,0.107772021,0.954954955,0.13368984,0.341068282,0.267716535,0.087045922,0.117647059,0.123620309,0.266666667,0.126237624,0.106346484,0.080862534,0.153074028,0.030266344,0.310344828,0,0.052132701,0,0,0.115869018,0.049689441,0.125603865,0.037126715,0.372483221,0,0.192405063,0.109801032,0.028801843,0.083498923,0.158325691,0.6718529,0.073770492,0.204415637,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"St. Louis, MO",0.44044665,0.420612813,0.506891271,0.525423729,0.64160401,0.622911695,0.62745098,0.62278481,0.607317073,0.551210428,0.534265734,0.453972257,0.733333333,0.642857143,0.625,0.75,0.916666667,0.818181818,0.769230769,0.6875,0.842105263,0.888888889,0.722222222,0.666666667,0.530612245,0.530612245,0.661016949,0.681818182,0.724637681,0.742857143,0.738461538,0.698412698,0.651515152,0.637931034,0.654545455,0.543478261,0.885272206,0.103825137,0.261826183,0.7143,0,0.29783243,0.027979275,0.855855856,0.064171123,0.255231834,0.482564679,0.0358122,0.121568627,0.29580574,0.146666667,0.047029703,0.066895369,0.056603774,0.04140527,0.010895884,0.051724138,0,0.023696682,0.043478261,0.333333333,0.083123426,0.02484472,0.077294686,0.015334948,0.305369128,0,0.220253165,0.053795136,0.008064516,0.036394821,0.090372396,0.893917963,0.073770492,0.204415637,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,"Kansas City, MO",0.416873449,0.394150418,0.488514548,0.48940678,0.611528822,0.608591885,0.639705882,0.625316456,0.585365854,0.527001862,0.516083916,0.427490542,0.666666667,0.642857143,0.625,0.833333333,0.916666667,0.909090909,0.769230769,0.75,0.842105263,0.888888889,0.666666667,0.611111111,0.530612245,0.571428571,0.694915254,0.696969697,0.739130435,0.757142857,0.707692308,0.666666667,0.651515152,0.637931034,0.654545455,0.543478261,0.744985673,0.027322404,0.393014301,0.8571,0,0,0.049740933,0.40990991,0.042780749,0.204761291,0.183352081,0.012337217,0.121568627,0.719646799,0.04,0.00990099,0.04974271,0.051212938,0.011292346,0.001210654,0.017241379,0,0.004739336,0,0.111111111,0.020151134,0.00621118,0.025764895,0.003497444,0.194630872,0,0.043037975,0.017317612,0.005760369,0.0305591,0.07064719,0.171145686,0.860655738,0.031638647,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"Billings, MT",0.357320099,0.295264624,0.372128637,0.273305085,0.355889724,0.377088305,0.553921569,0.506329114,0.387804878,0.348230912,0.383216783,0.326607818,0.666666667,0.5,0.5,0.583333333,0.666666667,0.636363636,0.538461538,0.5625,0.736842105,0.777777778,0.611111111,0.555555556,0.428571429,0.469387755,0.457627119,0.484848485,0.492753623,0.485714286,0.261538462,0.222222222,0.333333333,0.465517241,0.381818182,0.326086957,0,0,0,0,0,0,0.044559585,0.747747748,0.069518717,0.198573332,0.331833521,0.008738862,0.094117647,0.715231788,0.026666667,0.01980198,0.010291595,0.010781671,0.007528231,0.006053269,0.034482759,0.012345679,0.047393365,0.014492754,0.222222222,0.027707809,0.031055901,0.014492754,0.003766478,0.322147651,0,0.060759494,0.013633014,0.002304147,0.004789893,0.027250098,0.142857143,0.860655738,0.021288232,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"Helena, MT",0.277915633,0.211699164,0.271056662,0.139830508,0.220551378,0.224343675,0.404411765,0.37721519,0.27804878,0.258845438,0.290909091,0.234552333,0.666666667,0.571428571,0.5,0.583333333,0.75,0.727272727,0.615384615,0.625,0.736842105,0.777777778,0.611111111,0.611111111,0.795918367,0.836734694,0.762711864,0.666666667,0.637681159,0.614285714,0.369230769,0.317460317,0.439393939,0.637931034,0.709090909,0.782608696,0.926647564,0.147540984,0,0.913,0,0.090662776,0.208290155,0.752252252,0.256684492,0.291306777,0.267716535,0.105380398,0.117647059,0.103752759,0.373333333,0.193069307,0.180102916,0.148247978,0.149309912,0.041162228,0.327586207,0.037037037,0.042654028,0.043478261,0.222222222,0.146095718,0.086956522,0.175523349,0.049771321,0.281879195,0,0.524050633,0.22770818,0.047235023,0.158986802,0.2168872,1,0.491803279,0.21270002,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"Omaha, NE",0.339950372,0.296657382,0.413476263,0.408898305,0.531328321,0.54176611,0.578431373,0.539240506,0.524390244,0.467411546,0.455944056,0.350567465,0.666666667,0.571428571,0.5625,0.75,0.916666667,0.909090909,0.769230769,0.75,0.842105263,0.833333333,0.611111111,0.611111111,0.612244898,0.653061224,0.661016949,0.666666667,0.710144928,0.785714286,0.753846154,0.746031746,0.636363636,0.603448276,0.6,0.565217391,0,0,0,0,0,0,0.170984456,0.738738739,0.245989305,0.253083237,0.311586052,0.060829335,0.11372549,0.169977925,0.153333333,0.118811881,0.072041166,0.094339623,0.075282309,0.026634383,0.206896552,0.024691358,0,0.057971014,0.222222222,0.093198992,0.055900621,0.085346216,0.030938929,0.379194631,0,0.248101266,0.110169492,0.029953917,0.151394089,0.158407572,0.581329562,0.491803279,0.194207008,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,"Lincoln, NE",0.364764268,0.321727019,0.434915773,0.430084746,0.553884712,0.575178998,0.620098039,0.574683544,0.548780488,0.482309125,0.471328671,0.369482976,0.666666667,0.571428571,0.5625,0.666666667,0.916666667,0.818181818,0.769230769,0.75,0.789473684,0.833333333,0.611111111,0.611111111,0.530612245,0.612244898,0.627118644,0.636363636,0.68115942,0.728571429,0.661538462,0.682539683,0.590909091,0.568965517,0.563636364,0.5,0.764126074,0.021857923,0,1,0,0,0.01865285,0.864864865,0.048128342,0.23110309,0.533183352,0.005140507,0,0,0.033333333,0.007425743,0.010291595,0.018867925,0.008782936,0.004842615,0.034482759,0,0.004739336,0,0,0,0.00621118,0.006441224,0.002421308,0.348993289,0,0.04556962,0.009948416,0,0.002238072,0.00766409,0.570014144,0.491803279,0.003909257,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
63,"Las Vegas, NV",0.632754342,0.633704735,0.710566616,0.711864407,0.859649123,0.885441527,0.933823529,0.908860759,0.873170732,0.73556797,0.667132867,0.586380832,0.6,0.571428571,0.4375,0.416666667,0.5,0.454545455,0.538461538,0.5625,0.684210526,0.722222222,0.555555556,0.555555556,0,0,0.033898305,0.015151515,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068393782,0.77027027,0.139037433,0.332624296,0.436445444,0.022104181,0.180392157,0.668874172,0.12,0.071782178,0.022298456,0.021563342,0.032622334,0.010895884,0.034482759,0.049382716,0,0.043478261,0.111111111,0.032745592,0.01863354,0.032206119,0.007801991,0.352348993,0,0.083544304,0.035740604,0.004608295,0.014118681,0.035839447,0.012729844,0.754098361,0.012720275,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Reno, NV",0.425558313,0.383008357,0.395099541,0.26059322,0.355889724,0.398568019,0.509803922,0.483544304,0.482926829,0.448789572,0.446153846,0.392181589,0.733333333,0.642857143,0.5625,0.5,0.583333333,0.454545455,0.538461538,0.5625,0.684210526,0.722222222,0.611111111,0.666666667,0.714285714,0.734693878,0.661016949,0.53030303,0.376811594,0.228571429,0.123076923,0.079365079,0.151515152,0.293103448,0.545454545,0.673913043,0.88504298,0.147540984,0.094884488,0.931,0,0.07190496,0.035233161,0.815315315,0.07486631,0.292509991,0.449943757,0.012337217,0.137254902,0.812362031,0.126666667,0.01980198,0.025728988,0.016172507,0.008782936,0.002421308,0,0,0.033175355,0,0,0.0302267,0.00621118,0.037037037,0.00322841,0.577181208,0,0.030379747,0.009211496,0.006912442,0.003932314,0.010480807,0.082036775,0.754098361,,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,"Carson City, NV",0.436724566,0.374651811,0.362940276,0.18220339,0.250626566,0.303102625,0.419117647,0.407594937,0.424390244,0.422718808,0.444755245,0.403530895,0.8,0.714285714,0.5625,0.5,0.583333333,0.454545455,0.538461538,0.5625,0.684210526,0.777777778,0.611111111,0.722222222,0.734693878,0.775510204,0.694915254,0.606060606,0.47826087,0.3,0.2,0.174603175,0.227272727,0.379310345,0.581818182,0.717391304,0.889627507,0.054644809,0,0,0,0,0.106735751,0.779279279,0.203208556,0.22502256,0.410573678,0.058601782,0.121568627,0.187637969,0.186666667,0.123762376,0.056603774,0.07277628,0.106649937,0.024213075,0.172413793,0.012345679,0.023696682,0.014492754,0.111111111,0.080604534,0.049689441,0.074074074,0.022867904,0.251677852,0,0.141772152,0.082903464,0.017281106,0.060051455,0.138977139,0.510608204,0.540983607,0.073080818,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
